record_id,control_name,is_anomaly,anomaly_type,severity,explanation
DRF00745,Control-21,TRUE,ACCESS_BROADENED,HIGH,Security-critical config drift: Access Broadened
DRF00506,Control-78,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00591,Control-10,TRUE,COMPLIANCE_VIOLATION,HIGH,Security-critical config drift: Compliance Violation
DRF00608,Control-63,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00807,Control-18,TRUE,EMERGENCY_CHANGE_NOT_REVERTED,MEDIUM,Policy violation: Emergency Change Not Reverted
DRF00634,Control-48,TRUE,UNAPPROVED_CHANGE,MEDIUM,Policy violation: Unapproved Change
DRF00942,Control-36,TRUE,UNAPPROVED_CHANGE,MEDIUM,Policy violation: Unapproved Change
DRF00650,Control-90,TRUE,LOGGING_DISABLED,CRITICAL,Security-critical config drift: Logging Disabled
DRF00775,Control-19,TRUE,UNAPPROVED_CHANGE,MEDIUM,Policy violation: Unapproved Change
DRF00055,Control-38,TRUE,HIGH_SEVERITY_DRIFT,HIGH,High severity control drifted from baseline
DRF00330,Control-12,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00027,Control-39,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00245,Control-74,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00063,Control-43,TRUE,UNAPPROVED_CHANGE,MEDIUM,Policy violation: Unapproved Change
DRF00336,Control-84,TRUE,LOGGING_DISABLED,CRITICAL,Security-critical config drift: Logging Disabled
DRF00304,Control-72,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00110,Control-70,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00344,Control-47,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00178,Control-87,TRUE,COMPLIANCE_VIOLATION,HIGH,Security-critical config drift: Compliance Violation
DRF00284,Control-15,TRUE,UNAPPROVED_CHANGE,MEDIUM,Policy violation: Unapproved Change
DRF00070,Control-72,TRUE,EMERGENCY_CHANGE_NOT_REVERTED,MEDIUM,Policy violation: Emergency Change Not Reverted
DRF00462,Control-53,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00408,Control-1,TRUE,LOGGING_DISABLED,CRITICAL,Security-critical config drift: Logging Disabled
DRF00433,Control-23,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00046,Control-30,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00411,Control-30,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00222,Control-57,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00360,Control-22,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00334,Control-71,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00316,Control-18,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00080,Control-80,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00482,Control-69,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00064,Control-1,TRUE,HIGH_SEVERITY_DRIFT,HIGH,High severity control drifted from baseline
DRF00339,Control-72,TRUE,UNAPPROVED_CHANGE,MEDIUM,Policy violation: Unapproved Change
DRF00049,Control-63,TRUE,COMPLIANCE_VIOLATION,HIGH,Security-critical config drift: Compliance Violation
DRF00042,Control-49,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00151,Control-27,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00291,Control-22,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00120,Control-48,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00430,Control-87,TRUE,HIGH_SEVERITY_DRIFT,HIGH,High severity control drifted from baseline
DRF00174,Control-34,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00386,Control-41,TRUE,HIGH_SEVERITY_DRIFT,CRITICAL,Critical severity control drifted from baseline
DRF00379,Control-22,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00400,Control-68,TRUE,UNAPPROVED_CHANGE,MEDIUM,Policy violation: Unapproved Change
DRF00175,Control-34,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00016,Control-89,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00407,Control-93,TRUE,UNAPPROVED_CHANGE,MEDIUM,Policy violation: Unapproved Change
DRF00157,Control-76,TRUE,EMERGENCY_CHANGE_NOT_REVERTED,MEDIUM,Policy violation: Emergency Change Not Reverted
DRF00365,Control-54,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00390,Control-97,TRUE,EMERGENCY_CHANGE_NOT_REVERTED,MEDIUM,Policy violation: Emergency Change Not Reverted
DRF00052,Control-6,TRUE,EMERGENCY_CHANGE_NOT_REVERTED,MEDIUM,Policy violation: Emergency Change Not Reverted
DRF00058,Control-26,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00288,Control-99,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00299,Control-97,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00489,Control-33,TRUE,HIGH_SEVERITY_DRIFT,HIGH,High severity control drifted from baseline
DRF00467,Control-20,TRUE,HIGH_SEVERITY_DRIFT,HIGH,High severity control drifted from baseline
DRF00359,Control-92,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00458,Control-94,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00182,Control-8,TRUE,LOGGING_DISABLED,CRITICAL,Security-critical config drift: Logging Disabled
DRF00154,Control-34,TRUE,LOGGING_DISABLED,CRITICAL,Security-critical config drift: Logging Disabled
DRF00203,Control-22,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00013,Control-59,TRUE,UNAPPROVED_CHANGE,MEDIUM,Policy violation: Unapproved Change
DRF00443,Control-35,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00170,Control-3,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00098,Control-84,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00355,Control-56,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00342,Control-54,TRUE,LOGGING_DISABLED,CRITICAL,Security-critical config drift: Logging Disabled
DRF00307,Control-17,TRUE,LOGGING_DISABLED,CRITICAL,Security-critical config drift: Logging Disabled
DRF00324,Control-9,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00280,Control-20,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00340,Control-78,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00191,Control-62,TRUE,EMERGENCY_CHANGE_NOT_REVERTED,MEDIUM,Policy violation: Emergency Change Not Reverted
DRF00045,Control-14,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00332,Control-88,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00389,Control-96,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00441,Control-17,TRUE,COMPLIANCE_VIOLATION,HIGH,Security-critical config drift: Compliance Violation
DRF00466,Control-42,TRUE,COMPLIANCE_VIOLATION,HIGH,Security-critical config drift: Compliance Violation
DRF00219,Control-51,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00325,Control-95,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00358,Control-55,TRUE,LOGGING_DISABLED,CRITICAL,Security-critical config drift: Logging Disabled
DRF00177,Control-97,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00103,Control-26,TRUE,EMERGENCY_CHANGE_NOT_REVERTED,MEDIUM,Policy violation: Emergency Change Not Reverted
DRF00091,Control-40,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00440,Control-4,TRUE,COMPLIANCE_VIOLATION,HIGH,Security-critical config drift: Compliance Violation
DRF00231,Control-19,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00439,Control-17,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00090,Control-5,TRUE,LOGGING_DISABLED,CRITICAL,Security-critical config drift: Logging Disabled
DRF00075,Control-86,TRUE,ENCRYPTION_DOWNGRADE,CRITICAL,Security-critical config drift: Encryption Downgrade
DRF00328,Control-12,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00144,Control-8,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00201,Control-75,TRUE,ACCESS_BROADENED,HIGH,Security-critical config drift: Access Broadened
DRF00460,Control-50,TRUE,LOGGING_DISABLED,CRITICAL,Security-critical config drift: Logging Disabled
DRF00497,Control-10,TRUE,EMERGENCY_CHANGE_NOT_REVERTED,MEDIUM,Policy violation: Emergency Change Not Reverted
DRF00057,Control-76,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00318,Control-86,TRUE,EMERGENCY_CHANGE_NOT_REVERTED,MEDIUM,Policy violation: Emergency Change Not Reverted
DRF00277,Control-20,TRUE,LOGGING_DISABLED,CRITICAL,Security-critical config drift: Logging Disabled
DRF00262,Control-65,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00004,Control-14,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00073,Control-59,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00393,Control-42,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00166,Control-51,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00043,Control-17,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00490,Control-11,TRUE,EMERGENCY_CHANGE_NOT_REVERTED,MEDIUM,Policy violation: Emergency Change Not Reverted
DRF00065,Control-74,TRUE,HIGH_SEVERITY_DRIFT,HIGH,High severity control drifted from baseline
DRF00031,Control-99,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00261,Control-78,TRUE,ACCESS_BROADENED,HIGH,Security-critical config drift: Access Broadened
DRF00431,Control-63,TRUE,ENCRYPTION_DOWNGRADE,CRITICAL,Security-critical config drift: Encryption Downgrade
DRF00129,Control-70,TRUE,ACCESS_BROADENED,HIGH,Security-critical config drift: Access Broadened
DRF00078,Control-73,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00251,Control-19,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00139,Control-9,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00000,Control-83,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00242,Control-16,TRUE,ACCESS_BROADENED,HIGH,Security-critical config drift: Access Broadened
DRF00044,Control-34,TRUE,ENCRYPTION_DOWNGRADE,CRITICAL,Security-critical config drift: Encryption Downgrade
DRF00341,Control-47,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00130,Control-44,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00145,Control-1,TRUE,ACCESS_BROADENED,HIGH,Security-critical config drift: Access Broadened
DRF00202,Control-81,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00403,Control-19,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00246,Control-98,TRUE,ENCRYPTION_DOWNGRADE,CRITICAL,Security-critical config drift: Encryption Downgrade
DRF00444,Control-41,TRUE,COMPLIANCE_VIOLATION,HIGH,Security-critical config drift: Compliance Violation
DRF00221,Control-25,TRUE,ENCRYPTION_DOWNGRADE,CRITICAL,Security-critical config drift: Encryption Downgrade
DRF00461,Control-36,TRUE,UNAPPROVED_CHANGE,MEDIUM,Policy violation: Unapproved Change
DRF00053,Control-94,TRUE,UNAPPROVED_CHANGE,MEDIUM,Policy violation: Unapproved Change
DRF00309,Control-18,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00474,Control-5,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00188,Control-46,TRUE,ACCESS_BROADENED,HIGH,Security-critical config drift: Access Broadened
DRF00406,Control-81,TRUE,UNAPPROVED_CHANGE,MEDIUM,Policy violation: Unapproved Change
DRF00356,Control-18,TRUE,HIGH_SEVERITY_DRIFT,CRITICAL,Critical severity control drifted from baseline
DRF00197,Control-13,TRUE,LOGGING_DISABLED,CRITICAL,Security-critical config drift: Logging Disabled
DRF00418,Control-71,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00412,Control-82,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00244,Control-84,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00095,Control-12,TRUE,LOGGING_DISABLED,CRITICAL,Security-critical config drift: Logging Disabled
DRF00257,Control-27,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00122,Control-86,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00228,Control-45,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00423,Control-86,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00354,Control-67,TRUE,EMERGENCY_CHANGE_NOT_REVERTED,MEDIUM,Policy violation: Emergency Change Not Reverted
DRF00117,Control-70,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00207,Control-56,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00499,Control-81,TRUE,EMERGENCY_CHANGE_NOT_REVERTED,MEDIUM,Policy violation: Emergency Change Not Reverted
DRF00305,Control-51,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00022,Control-16,TRUE,COMPLIANCE_VIOLATION,HIGH,Security-critical config drift: Compliance Violation
DRF00153,Control-96,TRUE,ACCESS_BROADENED,HIGH,Security-critical config drift: Access Broadened
DRF00286,Control-40,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00436,Control-76,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00449,Control-11,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00160,Control-21,TRUE,LOGGING_DISABLED,CRITICAL,Security-critical config drift: Logging Disabled
DRF00494,Control-49,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00273,Control-21,TRUE,EMERGENCY_CHANGE_NOT_REVERTED,MEDIUM,Policy violation: Emergency Change Not Reverted
DRF00427,Control-33,TRUE,ENCRYPTION_DOWNGRADE,CRITICAL,Security-critical config drift: Encryption Downgrade
DRF00152,Control-30,TRUE,EMERGENCY_CHANGE_NOT_REVERTED,MEDIUM,Policy violation: Emergency Change Not Reverted
DRF00493,Control-25,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00252,Control-69,TRUE,COMPLIANCE_VIOLATION,HIGH,Security-critical config drift: Compliance Violation
DRF00320,Control-63,TRUE,COMPLIANCE_VIOLATION,HIGH,Security-critical config drift: Compliance Violation
DRF00473,Control-50,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00469,Control-68,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00141,Control-79,TRUE,HIGH_SEVERITY_DRIFT,HIGH,High severity control drifted from baseline
DRF00271,Control-62,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00371,Control-88,TRUE,HIGH_SEVERITY_DRIFT,HIGH,High severity control drifted from baseline
DRF00032,Control-89,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00391,Control-97,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00086,Control-70,TRUE,UNAPPROVED_CHANGE,MEDIUM,Policy violation: Unapproved Change
DRF00124,Control-84,TRUE,UNAPPROVED_CHANGE,MEDIUM,Policy violation: Unapproved Change
DRF00268,Control-36,TRUE,LOGGING_DISABLED,CRITICAL,Security-critical config drift: Logging Disabled
DRF00451,Control-76,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00161,Control-31,TRUE,LOGGING_DISABLED,CRITICAL,Security-critical config drift: Logging Disabled
DRF00094,Control-35,TRUE,EMERGENCY_CHANGE_NOT_REVERTED,MEDIUM,Policy violation: Emergency Change Not Reverted
DRF00005,Control-41,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00212,Control-55,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00119,Control-33,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00126,Control-89,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00483,Control-2,TRUE,LOGGING_DISABLED,CRITICAL,Security-critical config drift: Logging Disabled
DRF00351,Control-68,TRUE,ACCESS_BROADENED,HIGH,Security-critical config drift: Access Broadened
DRF00218,Control-34,TRUE,LOGGING_DISABLED,CRITICAL,Security-critical config drift: Logging Disabled
DRF00382,Control-28,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00248,Control-2,TRUE,UNAPPROVED_CHANGE,MEDIUM,Policy violation: Unapproved Change
DRF00195,Control-45,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00034,Control-5,TRUE,ENCRYPTION_DOWNGRADE,CRITICAL,Security-critical config drift: Encryption Downgrade
DRF00301,Control-15,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00476,Control-22,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00311,Control-37,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00337,Control-1,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00105,Control-3,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00464,Control-51,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00028,Control-69,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00453,Control-46,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00292,Control-23,TRUE,ACCESS_BROADENED,HIGH,Security-critical config drift: Access Broadened
DRF00131,Control-77,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00343,Control-29,TRUE,COMPLIANCE_VIOLATION,HIGH,Security-critical config drift: Compliance Violation
DRF00437,Control-5,TRUE,ENCRYPTION_DOWNGRADE,CRITICAL,Security-critical config drift: Encryption Downgrade
DRF00429,Control-65,TRUE,LOGGING_DISABLED,CRITICAL,Security-critical config drift: Logging Disabled
DRF00395,Control-62,TRUE,LOGGING_DISABLED,CRITICAL,Security-critical config drift: Logging Disabled
DRF00485,Control-76,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00387,Control-1,TRUE,ACCESS_BROADENED,HIGH,Security-critical config drift: Access Broadened
DRF00370,Control-25,TRUE,ENCRYPTION_DOWNGRADE,CRITICAL,Security-critical config drift: Encryption Downgrade
DRF00184,Control-72,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00236,Control-16,TRUE,HIGH_SEVERITY_DRIFT,CRITICAL,Critical severity control drifted from baseline
DRF00383,Control-43,TRUE,EMERGENCY_CHANGE_NOT_REVERTED,MEDIUM,Policy violation: Emergency Change Not Reverted
DRF00088,Control-49,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00254,Control-82,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00217,Control-43,TRUE,EMERGENCY_CHANGE_NOT_REVERTED,MEDIUM,Policy violation: Emergency Change Not Reverted
DRF00209,Control-22,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00100,Control-3,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00471,Control-58,TRUE,UNAPPROVED_CHANGE,MEDIUM,Policy violation: Unapproved Change
DRF00059,Control-51,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00180,Control-78,TRUE,ACCESS_BROADENED,HIGH,Security-critical config drift: Access Broadened
DRF00404,Control-15,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00192,Control-30,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00472,Control-30,TRUE,ENCRYPTION_DOWNGRADE,CRITICAL,Security-critical config drift: Encryption Downgrade
DRF00283,Control-49,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00033,Control-16,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00410,Control-26,TRUE,ENCRYPTION_DOWNGRADE,CRITICAL,Security-critical config drift: Encryption Downgrade
DRF00294,Control-95,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00140,Control-38,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00322,Control-21,TRUE,ENCRYPTION_DOWNGRADE,CRITICAL,Security-critical config drift: Encryption Downgrade
DRF00102,Control-76,TRUE,LOGGING_DISABLED,CRITICAL,Security-critical config drift: Logging Disabled
DRF00146,Control-5,TRUE,EMERGENCY_CHANGE_NOT_REVERTED,MEDIUM,Policy violation: Emergency Change Not Reverted
DRF00374,Control-21,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00054,Control-66,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00149,Control-21,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00376,Control-37,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00115,Control-85,TRUE,ENCRYPTION_DOWNGRADE,CRITICAL,Security-critical config drift: Encryption Downgrade
DRF00014,Control-94,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00327,Control-97,TRUE,LOGGING_DISABLED,CRITICAL,Security-critical config drift: Logging Disabled
DRF00147,Control-68,TRUE,UNAPPROVED_CHANGE,MEDIUM,Policy violation: Unapproved Change
DRF00415,Control-7,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00345,Control-52,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00346,Control-35,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00159,Control-94,TRUE,ACCESS_BROADENED,HIGH,Security-critical config drift: Access Broadened
DRF00285,Control-96,TRUE,EMERGENCY_CHANGE_NOT_REVERTED,MEDIUM,Policy violation: Emergency Change Not Reverted
DRF00398,Control-49,TRUE,ACCESS_BROADENED,HIGH,Security-critical config drift: Access Broadened
DRF00164,Control-89,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00023,Control-15,TRUE,COMPLIANCE_VIOLATION,HIGH,Security-critical config drift: Compliance Violation
DRF00186,Control-54,TRUE,ENCRYPTION_DOWNGRADE,CRITICAL,Security-critical config drift: Encryption Downgrade
DRF00297,Control-63,TRUE,ENCRYPTION_DOWNGRADE,CRITICAL,Security-critical config drift: Encryption Downgrade
DRF00067,Control-49,TRUE,UNAPPROVED_CHANGE,MEDIUM,Policy violation: Unapproved Change
DRF00237,Control-21,TRUE,LOGGING_DISABLED,CRITICAL,Security-critical config drift: Logging Disabled
DRF00204,Control-8,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00492,Control-14,TRUE,ENCRYPTION_DOWNGRADE,CRITICAL,Security-critical config drift: Encryption Downgrade
DRF00321,Control-30,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00239,Control-64,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00470,Control-82,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00024,Control-40,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00003,Control-36,TRUE,LOGGING_DISABLED,CRITICAL,Security-critical config drift: Logging Disabled
DRF00347,Control-31,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00158,Control-45,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00216,Control-46,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00019,Control-99,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00303,Control-88,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00150,Control-7,TRUE,HIGH_SEVERITY_DRIFT,HIGH,High severity control drifted from baseline
DRF00135,Control-30,TRUE,ENCRYPTION_DOWNGRADE,CRITICAL,Security-critical config drift: Encryption Downgrade
DRF00106,Control-55,TRUE,EMERGENCY_CHANGE_NOT_REVERTED,MEDIUM,Policy violation: Emergency Change Not Reverted
