record_id,control_name,is_anomaly,anomaly_type,severity,explanation
DRF00085,Control-68,TRUE,COMPLIANCE_VIOLATION,HIGH,Security-critical config drift: Compliance Violation
DRF00111,Control-10,TRUE,ACCESS_BROADENED,HIGH,Security-critical config drift: Access Broadened
DRF00282,Control-56,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00425,Control-68,TRUE,UNAPPROVED_CHANGE,MEDIUM,Policy violation: Unapproved Change
DRF00463,Control-39,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00361,Control-96,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00226,Control-66,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00278,Control-25,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00128,Control-39,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00421,Control-90,TRUE,HIGH_SEVERITY_DRIFT,CRITICAL,Critical severity control drifted from baseline
DRF00368,Control-61,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00040,Control-63,TRUE,ACCESS_BROADENED,HIGH,Security-critical config drift: Access Broadened
DRF00455,Control-80,TRUE,HIGH_SEVERITY_DRIFT,HIGH,High severity control drifted from baseline
DRF00247,Control-19,TRUE,UNAPPROVED_CHANGE,MEDIUM,Policy violation: Unapproved Change
DRF00420,Control-79,TRUE,ENCRYPTION_DOWNGRADE,CRITICAL,Security-critical config drift: Encryption Downgrade
DRF00281,Control-20,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00185,Control-48,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00234,Control-85,TRUE,COMPLIANCE_VIOLATION,HIGH,Security-critical config drift: Compliance Violation
DRF00402,Control-78,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00422,Control-98,TRUE,ACCESS_BROADENED,HIGH,Security-critical config drift: Access Broadened
DRF00193,Control-28,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00338,Control-19,TRUE,HIGH_SEVERITY_DRIFT,HIGH,High severity control drifted from baseline
DRF00190,Control-84,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00037,Control-77,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00051,Control-90,TRUE,COMPLIANCE_VIOLATION,HIGH,Security-critical config drift: Compliance Violation
DRF00084,Control-62,TRUE,EMERGENCY_CHANGE_NOT_REVERTED,MEDIUM,Policy violation: Emergency Change Not Reverted
DRF00475,Control-48,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00256,Control-5,TRUE,EMERGENCY_CHANGE_NOT_REVERTED,MEDIUM,Policy violation: Emergency Change Not Reverted
DRF00290,Control-72,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00227,Control-92,TRUE,EMERGENCY_CHANGE_NOT_REVERTED,MEDIUM,Policy violation: Emergency Change Not Reverted
DRF00113,Control-29,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00446,Control-95,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00196,Control-35,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00199,Control-8,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00215,Control-28,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00253,Control-77,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00108,Control-66,TRUE,ENCRYPTION_DOWNGRADE,CRITICAL,Security-critical config drift: Encryption Downgrade
DRF00036,Control-61,TRUE,ACCESS_BROADENED,HIGH,Security-critical config drift: Access Broadened
DRF00142,Control-60,TRUE,LOGGING_DISABLED,CRITICAL,Security-critical config drift: Logging Disabled
DRF00298,Control-52,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00123,Control-2,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00498,Control-18,TRUE,ENCRYPTION_DOWNGRADE,CRITICAL,Security-critical config drift: Encryption Downgrade
DRF00229,Control-90,TRUE,ACCESS_BROADENED,HIGH,Security-critical config drift: Access Broadened
DRF00435,Control-38,TRUE,ENCRYPTION_DOWNGRADE,CRITICAL,Security-critical config drift: Encryption Downgrade
DRF00306,Control-89,TRUE,UNAPPROVED_CHANGE,MEDIUM,Policy violation: Unapproved Change
DRF00438,Control-45,TRUE,COMPLIANCE_VIOLATION,HIGH,Security-critical config drift: Compliance Violation
DRF00021,Control-48,TRUE,COMPLIANCE_VIOLATION,HIGH,Security-critical config drift: Compliance Violation
DRF00020,Control-25,TRUE,ENCRYPTION_DOWNGRADE,CRITICAL,Security-critical config drift: Encryption Downgrade
DRF00017,Control-48,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00333,Control-20,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00001,Control-89,TRUE,COMPLIANCE_VIOLATION,HIGH,Security-critical config drift: Compliance Violation
DRF00012,Control-55,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00276,Control-58,TRUE,ACCESS_BROADENED,HIGH,Security-critical config drift: Access Broadened
DRF00314,Control-15,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00093,Control-39,TRUE,COMPLIANCE_VIOLATION,HIGH,Security-critical config drift: Compliance Violation
DRF00138,Control-2,TRUE,COMPLIANCE_VIOLATION,HIGH,Security-critical config drift: Compliance Violation
DRF00015,Control-9,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00468,Control-32,TRUE,ENCRYPTION_DOWNGRADE,CRITICAL,Security-critical config drift: Encryption Downgrade
DRF00061,Control-88,TRUE,EMERGENCY_CHANGE_NOT_REVERTED,MEDIUM,Policy violation: Emergency Change Not Reverted
DRF00454,Control-93,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00132,Control-5,TRUE,UNAPPROVED_CHANGE,MEDIUM,Policy violation: Unapproved Change
DRF00068,Control-93,TRUE,EMERGENCY_CHANGE_NOT_REVERTED,MEDIUM,Policy violation: Emergency Change Not Reverted
DRF00097,Control-32,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00350,Control-15,TRUE,COMPLIANCE_VIOLATION,HIGH,Security-critical config drift: Compliance Violation
DRF00069,Control-32,TRUE,ACCESS_BROADENED,HIGH,Security-critical config drift: Access Broadened
DRF00265,Control-41,TRUE,ENCRYPTION_DOWNGRADE,CRITICAL,Security-critical config drift: Encryption Downgrade
DRF00264,Control-32,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00450,Control-25,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00009,Control-44,TRUE,HIGH_SEVERITY_DRIFT,HIGH,High severity control drifted from baseline
DRF00220,Control-87,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00189,Control-97,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00401,Control-40,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00459,Control-81,TRUE,ACCESS_BROADENED,HIGH,Security-critical config drift: Access Broadened
DRF00112,Control-47,TRUE,EMERGENCY_CHANGE_NOT_REVERTED,MEDIUM,Policy violation: Emergency Change Not Reverted
DRF00317,Control-74,TRUE,LOGGING_DISABLED,CRITICAL,Security-critical config drift: Logging Disabled
DRF00249,Control-45,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00223,Control-96,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00060,Control-38,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00050,Control-7,TRUE,ACCESS_BROADENED,HIGH,Security-critical config drift: Access Broadened
DRF00263,Control-13,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00134,Control-55,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00210,Control-86,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00155,Control-54,TRUE,EMERGENCY_CHANGE_NOT_REVERTED,MEDIUM,Policy violation: Emergency Change Not Reverted
DRF00109,Control-94,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00076,Control-62,TRUE,HIGH_SEVERITY_DRIFT,HIGH,High severity control drifted from baseline
DRF00062,Control-20,TRUE,EMERGENCY_CHANGE_NOT_REVERTED,MEDIUM,Policy violation: Emergency Change Not Reverted
DRF00030,Control-34,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00388,Control-65,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00413,Control-13,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00213,Control-84,TRUE,EMERGENCY_CHANGE_NOT_REVERTED,MEDIUM,Policy violation: Emergency Change Not Reverted
DRF00477,Control-51,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00041,Control-56,TRUE,HIGH_SEVERITY_DRIFT,CRITICAL,Critical severity control drifted from baseline
DRF00168,Control-72,TRUE,ACCESS_BROADENED,HIGH,Security-critical config drift: Access Broadened
DRF00099,Control-80,TRUE,UNAPPROVED_CHANGE,MEDIUM,Policy violation: Unapproved Change
DRF00165,Control-28,TRUE,ENCRYPTION_DOWNGRADE,CRITICAL,Security-critical config drift: Encryption Downgrade
DRF00480,Control-31,TRUE,COMPLIANCE_VIOLATION,HIGH,Security-critical config drift: Compliance Violation
DRF00312,Control-31,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00331,Control-2,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00349,Control-18,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00364,Control-88,TRUE,LOGGING_DISABLED,CRITICAL,Security-critical config drift: Logging Disabled
DRF00409,Control-70,TRUE,EMERGENCY_CHANGE_NOT_REVERTED,MEDIUM,Policy violation: Emergency Change Not Reverted
DRF00377,Control-78,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00392,Control-58,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00416,Control-91,TRUE,EMERGENCY_CHANGE_NOT_REVERTED,MEDIUM,Policy violation: Emergency Change Not Reverted
DRF00442,Control-99,TRUE,ACCESS_BROADENED,HIGH,Security-critical config drift: Access Broadened
DRF00381,Control-29,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00026,Control-67,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00279,Control-65,TRUE,UNAPPROVED_CHANGE,MEDIUM,Policy violation: Unapproved Change
DRF00048,Control-42,TRUE,UNAPPROVED_CHANGE,MEDIUM,Policy violation: Unapproved Change
DRF00366,Control-96,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00038,Control-75,TRUE,EMERGENCY_CHANGE_NOT_REVERTED,MEDIUM,Policy violation: Emergency Change Not Reverted
DRF00143,Control-64,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00198,Control-68,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00481,Control-21,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00428,Control-80,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00002,Control-18,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00018,Control-28,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00208,Control-57,TRUE,ACCESS_BROADENED,HIGH,Security-critical config drift: Access Broadened
DRF00484,Control-2,TRUE,HIGH_SEVERITY_DRIFT,HIGH,High severity control drifted from baseline
DRF00310,Control-32,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00114,Control-88,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00385,Control-38,TRUE,HIGH_SEVERITY_DRIFT,CRITICAL,Critical severity control drifted from baseline
DRF00167,Control-68,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00183,Control-51,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00087,Control-54,TRUE,HIGH_SEVERITY_DRIFT,HIGH,High severity control drifted from baseline
DRF00118,Control-82,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00323,Control-13,TRUE,HIGH_SEVERITY_DRIFT,HIGH,High severity control drifted from baseline
DRF00397,Control-89,TRUE,ENCRYPTION_DOWNGRADE,CRITICAL,Security-critical config drift: Encryption Downgrade
DRF00171,Control-12,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00187,Control-46,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00179,Control-14,TRUE,HIGH_SEVERITY_DRIFT,CRITICAL,Critical severity control drifted from baseline
DRF00232,Control-46,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00211,Control-34,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00313,Control-93,TRUE,EMERGENCY_CHANGE_NOT_REVERTED,MEDIUM,Policy violation: Emergency Change Not Reverted
DRF00419,Control-25,TRUE,UNAPPROVED_CHANGE,MEDIUM,Policy violation: Unapproved Change
DRF00082,Control-17,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00496,Control-14,TRUE,ENCRYPTION_DOWNGRADE,CRITICAL,Security-critical config drift: Encryption Downgrade
DRF00255,Control-22,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00491,Control-88,TRUE,COMPLIANCE_VIOLATION,HIGH,Security-critical config drift: Compliance Violation
DRF00335,Control-54,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00260,Control-85,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00363,Control-66,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00396,Control-45,TRUE,UNAPPROVED_CHANGE,MEDIUM,Policy violation: Unapproved Change
DRF00293,Control-13,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00116,Control-47,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00296,Control-93,TRUE,ENCRYPTION_DOWNGRADE,CRITICAL,Security-critical config drift: Encryption Downgrade
DRF00066,Control-59,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00486,Control-77,TRUE,UNAPPROVED_CHANGE,MEDIUM,Policy violation: Unapproved Change
DRF00133,Control-98,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00319,Control-47,TRUE,UNAPPROVED_CHANGE,MEDIUM,Policy violation: Unapproved Change
DRF00148,Control-98,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00081,Control-23,TRUE,HIGH_SEVERITY_DRIFT,HIGH,High severity control drifted from baseline
DRF00424,Control-79,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00399,Control-29,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00039,Control-75,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00071,Control-54,TRUE,EMERGENCY_CHANGE_NOT_REVERTED,MEDIUM,Policy violation: Emergency Change Not Reverted
DRF00372,Control-51,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00121,Control-46,TRUE,COMPLIANCE_VIOLATION,HIGH,Security-critical config drift: Compliance Violation
DRF00127,Control-10,TRUE,ACCESS_BROADENED,HIGH,Security-critical config drift: Access Broadened
DRF00487,Control-86,TRUE,EMERGENCY_CHANGE_NOT_REVERTED,MEDIUM,Policy violation: Emergency Change Not Reverted
DRF00295,Control-78,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00300,Control-34,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00352,Control-51,TRUE,UNAPPROVED_CHANGE,MEDIUM,Policy violation: Unapproved Change
DRF00162,Control-95,TRUE,COMPLIANCE_VIOLATION,HIGH,Security-critical config drift: Compliance Violation
DRF00488,Control-33,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00289,Control-4,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00206,Control-45,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00156,Control-80,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00240,Control-4,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00092,Control-89,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00089,Control-73,TRUE,LOGGING_DISABLED,CRITICAL,Security-critical config drift: Logging Disabled
DRF00035,Control-50,TRUE,LOGGING_DISABLED,CRITICAL,Security-critical config drift: Logging Disabled
DRF00235,Control-50,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00214,Control-13,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00275,Control-75,TRUE,UNAPPROVED_CHANGE,MEDIUM,Policy violation: Unapproved Change
DRF00308,Control-35,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00447,Control-59,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00378,Control-62,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00394,Control-22,TRUE,UNAPPROVED_CHANGE,MEDIUM,Policy violation: Unapproved Change
DRF00029,Control-40,TRUE,LOGGING_DISABLED,CRITICAL,Security-critical config drift: Logging Disabled
DRF00169,Control-24,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00181,Control-64,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00405,Control-34,TRUE,COMPLIANCE_VIOLATION,HIGH,Security-critical config drift: Compliance Violation
DRF00369,Control-73,TRUE,UNAPPROVED_CHANGE,MEDIUM,Policy violation: Unapproved Change
DRF00079,Control-59,TRUE,UNAPPROVED_CHANGE,MEDIUM,Policy violation: Unapproved Change
DRF00348,Control-18,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00478,Control-69,TRUE,UNAPPROVED_CHANGE,MEDIUM,Policy violation: Unapproved Change
DRF00173,Control-73,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00270,Control-57,TRUE,ACCESS_BROADENED,HIGH,Security-critical config drift: Access Broadened
DRF00225,Control-18,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00077,Control-59,TRUE,UNAPPROVED_CHANGE,MEDIUM,Policy violation: Unapproved Change
DRF00194,Control-64,TRUE,COMPLIANCE_VIOLATION,HIGH,Security-critical config drift: Compliance Violation
DRF00479,Control-46,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00329,Control-40,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00136,Control-25,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00230,Control-41,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00287,Control-48,TRUE,LOGGING_DISABLED,CRITICAL,Security-critical config drift: Logging Disabled
DRF00025,Control-1,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00269,Control-29,TRUE,COMPLIANCE_VIOLATION,HIGH,Security-critical config drift: Compliance Violation
DRF00367,Control-4,TRUE,ENCRYPTION_DOWNGRADE,CRITICAL,Security-critical config drift: Encryption Downgrade
DRF00125,Control-15,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00417,Control-54,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00274,Control-38,TRUE,COMPLIANCE_VIOLATION,HIGH,Security-critical config drift: Compliance Violation
DRF00137,Control-68,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00205,Control-73,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00426,Control-78,TRUE,LOGGING_DISABLED,CRITICAL,Security-critical config drift: Logging Disabled
DRF00357,Control-24,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00224,Control-33,TRUE,ACCESS_BROADENED,HIGH,Security-critical config drift: Access Broadened
DRF00414,Control-88,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00272,Control-79,TRUE,EMERGENCY_CHANGE_NOT_REVERTED,MEDIUM,Policy violation: Emergency Change Not Reverted
DRF00362,Control-84,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00384,Control-86,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00163,Control-32,TRUE,ENCRYPTION_DOWNGRADE,CRITICAL,Security-critical config drift: Encryption Downgrade
DRF00107,Control-94,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00448,Control-59,TRUE,EMERGENCY_CHANGE_NOT_REVERTED,MEDIUM,Policy violation: Emergency Change Not Reverted
DRF00096,Control-6,TRUE,LOGGING_DISABLED,CRITICAL,Security-critical config drift: Logging Disabled
DRF00457,Control-70,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00266,Control-36,TRUE,LOGGING_DISABLED,CRITICAL,Security-critical config drift: Logging Disabled
DRF00047,Control-77,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00250,Control-17,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00241,Control-99,TRUE,COMPLIANCE_VIOLATION,HIGH,Security-critical config drift: Compliance Violation
DRF00373,Control-87,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00380,Control-69,TRUE,LOGGING_DISABLED,CRITICAL,Security-critical config drift: Logging Disabled
DRF00243,Control-28,TRUE,LOGGING_DISABLED,CRITICAL,Security-critical config drift: Logging Disabled
DRF00104,Control-73,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00452,Control-16,TRUE,ACCESS_BROADENED,HIGH,Security-critical config drift: Access Broadened
DRF00006,Control-41,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00258,Control-49,TRUE,ENCRYPTION_DOWNGRADE,CRITICAL,Security-critical config drift: Encryption Downgrade
DRF00456,Control-42,TRUE,HIGH_SEVERITY_DRIFT,CRITICAL,Critical severity control drifted from baseline
DRF00200,Control-20,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00465,Control-32,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00259,Control-81,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00432,Control-69,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00083,Control-25,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00315,Control-41,TRUE,LOGGING_DISABLED,CRITICAL,Security-critical config drift: Logging Disabled
DRF00176,Control-47,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00233,Control-49,TRUE,LOGGING_DISABLED,CRITICAL,Security-critical config drift: Logging Disabled
DRF00074,Control-98,TRUE,EMERGENCY_CHANGE_NOT_REVERTED,MEDIUM,Policy violation: Emergency Change Not Reverted
DRF00008,Control-23,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00353,Control-29,TRUE,UNAPPROVED_CHANGE,MEDIUM,Policy violation: Unapproved Change
DRF00172,Control-25,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00267,Control-55,TRUE,ACCESS_BROADENED,HIGH,Security-critical config drift: Access Broadened
DRF00007,Control-90,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00011,Control-56,TRUE,LOGGING_DISABLED,CRITICAL,Security-critical config drift: Logging Disabled
DRF00010,Control-9,TRUE,ACCESS_BROADENED,HIGH,Security-critical config drift: Access Broadened
DRF00302,Control-84,TRUE,LOGGING_DISABLED,CRITICAL,Security-critical config drift: Logging Disabled
DRF00072,Control-69,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00101,Control-11,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00495,Control-4,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00326,Control-88,TRUE,HIGH_SEVERITY_DRIFT,CRITICAL,Critical severity control drifted from baseline
DRF00056,Control-84,TRUE,ENCRYPTION_DOWNGRADE,CRITICAL,Security-critical config drift: Encryption Downgrade
DRF00445,Control-84,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00375,Control-72,FALSE,NORMAL_CHANGE,NONE,Authorized change within baseline parameters
DRF00238,Control-39,TRUE,ENCRYPTION_DOWNGRADE,CRITICAL,Security-critical config drift: Encryption Downgrade
DRF00434,Control-59,TRUE,ACCESS_BROADENED,HIGH,Security-critical config drift: Access Broadened
